StatusMonth,OccGroup,Score,n
2026-04,2347 Veterinarians,80,2
2026-04,2347 Veterinarians,90,2
2026-04,2347 Veterinarians,85,6
2026-04,2414 Secondary School Teachers,65,4
2026-04,2414 Secondary School Teachers,75,7
2026-04,2414 Secondary School Teachers,70,4
2026-04,2414 Secondary School Teachers,80,3
2026-04,2414 Secondary School Teachers,85,5
2026-04,"2241 Actuaries, Mathematicians and Statisticians",65,1
2026-04,"2241 Actuaries, Mathematicians and Statisticians",75,1
2026-04,"2241 Actuaries, Mathematicians and Statisticians",95,1
2026-04,"2241 Actuaries, Mathematicians and Statisticians",90,1
2026-04,"2241 Actuaries, Mathematicians and Statisticians",85,1
2026-04,2421 University Lecturers and Tutors,65,1
2026-04,2421 University Lecturers and Tutors,75,1
2026-04,2421 University Lecturers and Tutors,85,2
2026-04,2421 University Lecturers and Tutors,100,1
2026-04,3122 Civil Engineering Draftspersons and Technicians,65,2
2026-04,3122 Civil Engineering Draftspersons and Technicians,75,14
2026-04,3122 Civil Engineering Draftspersons and Technicians,70,2
2026-04,3122 Civil Engineering Draftspersons and Technicians,80,5
2026-04,3122 Civil Engineering Draftspersons and Technicians,90,1
2026-04,3122 Civil Engineering Draftspersons and Technicians,85,5
2026-04,3122 Civil Engineering Draftspersons and Technicians,60,1
2026-04,2322 Cartographers and Surveyors,65,1
2026-04,2322 Cartographers and Surveyors,75,2
2026-04,2322 Cartographers and Surveyors,70,1
2026-04,2322 Cartographers and Surveyors,85,1
2026-04,2245 Land Economists and Valuers,65,1
2026-04,2245 Land Economists and Valuers,75,1
2026-04,2245 Land Economists and Valuers,85,2
2026-04,2336 Mining Engineers,90,1
2026-04,2612 Multimedia Specialists and Web Developers,70,1
2026-04,3223 Structural Steel and Welding Trades Workers,65,3
2026-04,3223 Structural Steel and Welding Trades Workers,75,1
2026-04,3223 Structural Steel and Welding Trades Workers,70,3
2026-04,3223 Structural Steel and Welding Trades Workers,60,1
2026-04,2349 Other Natural and Physical Science Professionals,70,1
2026-04,2349 Other Natural and Physical Science Professionals,80,1
2026-04,1331 Construction Managers,65,1
2026-04,1331 Construction Managers,75,5
2026-04,1331 Construction Managers,70,3
2026-04,1331 Construction Managers,80,5
2026-04,1331 Construction Managers,90,1
2026-04,1331 Construction Managers,55,1
2026-04,2343 Environmental Scientists,85,1
2026-04,2343 Environmental Scientists,100,1
2026-04,3132 Telecommunications Technical Specialists,80,1
2026-04,3312 Carpenters and Joiners,65,22
2026-04,3312 Carpenters and Joiners,75,2
2026-04,3312 Carpenters and Joiners,70,10
2026-04,3312 Carpenters and Joiners,80,2
2026-04,3312 Carpenters and Joiners,55,6
2026-04,3312 Carpenters and Joiners,60,15
2026-04,3312 Carpenters and Joiners,50,1
2026-04,2725 Social Workers,65,1
2026-04,2725 Social Workers,75,7
2026-04,2725 Social Workers,70,3
2026-04,2725 Social Workers,80,8
2026-04,2725 Social Workers,85,1
2026-04,2725 Social Workers,60,1
2026-04,3322 Painting Trades Workers,65,11
2026-04,3322 Painting Trades Workers,75,3
2026-04,3322 Painting Trades Workers,70,4
2026-04,3322 Painting Trades Workers,55,3
2026-04,3322 Painting Trades Workers,60,8
2026-04,3322 Painting Trades Workers,50,1
2026-04,3423 Electronics Trades Workers,65,1
2026-04,3423 Electronics Trades Workers,75,1
2026-04,3423 Electronics Trades Workers,70,1
2026-04,2521 Chiropractors and Osteopaths,75,1
2026-04,2521 Chiropractors and Osteopaths,80,1
2026-04,3941 Cabinetmakers,65,3
2026-04,3941 Cabinetmakers,75,1
2026-04,3311 Bricklayers and Stonemasons,60,2
2026-04,2539 Other Medical Practitioners,65,1
2026-04,2539 Other Medical Practitioners,75,2
2026-04,2539 Other Medical Practitioners,70,2
2026-04,2539 Other Medical Practitioners,80,10
2026-04,2539 Other Medical Practitioners,90,1
2026-04,2539 Other Medical Practitioners,85,3
2026-04,2539 Other Medical Practitioners,55,1
2026-04,3411 Electricians,65,4
2026-04,3411 Electricians,75,1
2026-04,3411 Electricians,70,1
2026-04,3411 Electricians,55,1
2026-04,3411 Electricians,60,5
2026-04,2525 Physiotherapists,65,1
2026-04,2525 Physiotherapists,70,2
2026-04,2525 Physiotherapists,80,2
2026-04,2525 Physiotherapists,85,4
2026-04,2512 Medical Imaging Professionals,65,1
2026-04,2512 Medical Imaging Professionals,75,6
2026-04,2512 Medical Imaging Professionals,80,1
2026-04,2527 Speech Professionals and Audiologists,65,2
2026-04,2527 Speech Professionals and Audiologists,75,5
2026-04,2527 Speech Professionals and Audiologists,70,2
2026-04,2527 Speech Professionals and Audiologists,80,2
2026-04,2527 Speech Professionals and Audiologists,90,1
2026-04,2527 Speech Professionals and Audiologists,85,3
2026-04,2524 Occupational Therapists,75,5
2026-04,2524 Occupational Therapists,70,1
2026-04,2524 Occupational Therapists,80,3
2026-04,2524 Occupational Therapists,90,1
2026-04,2415 Special Education Teachers,65,1
2026-04,2723 Psychologists,65,1
2026-04,2723 Psychologists,75,2
2026-04,2723 Psychologists,70,1
2026-04,2723 Psychologists,80,1
2026-04,2723 Psychologists,60,1
2026-04,2541 Midwives,80,3
2026-04,3341 Plumbers,65,1
2026-04,3334 Wall and Floor Tilers,65,3
2026-04,2534 Psychiatrists,85,1
2026-03,2613 Software and Applications Programmers,65,2
2026-03,2613 Software and Applications Programmers,75,2
2026-03,2613 Software and Applications Programmers,70,1
2026-03,2613 Software and Applications Programmers,80,1
2026-03,2613 Software and Applications Programmers,95,14
2026-03,2613 Software and Applications Programmers,90,17
2026-03,2613 Software and Applications Programmers,85,12
2026-03,2613 Software and Applications Programmers,60,1
2026-03,2613 Software and Applications Programmers,100,4
2026-03,2613 Software and Applications Programmers,105,1
2026-03,3212 Motor Mechanics,65,5
2026-03,3212 Motor Mechanics,75,3
2026-03,3212 Motor Mechanics,80,4
2026-03,3212 Motor Mechanics,95,1
2026-03,3212 Motor Mechanics,85,1
2026-03,3212 Motor Mechanics,60,2
2026-03,2332 Civil Engineering Professionals,65,2
2026-03,2332 Civil Engineering Professionals,75,2
2026-03,2332 Civil Engineering Professionals,70,4
2026-03,2332 Civil Engineering Professionals,80,3
2026-03,2332 Civil Engineering Professionals,95,3
2026-03,2332 Civil Engineering Professionals,90,6
2026-03,2332 Civil Engineering Professionals,85,7
2026-03,2332 Civil Engineering Professionals,60,1
2026-03,2332 Civil Engineering Professionals,100,1
2026-03,2411 Early Childhood (Pre-primary School) Teachers,65,2
2026-03,2411 Early Childhood (Pre-primary School) Teachers,75,5
2026-03,2411 Early Childhood (Pre-primary School) Teachers,70,2
2026-03,2411 Early Childhood (Pre-primary School) Teachers,80,7
2026-03,2411 Early Childhood (Pre-primary School) Teachers,90,1
2026-03,2411 Early Childhood (Pre-primary School) Teachers,85,4
2026-03,2411 Early Childhood (Pre-primary School) Teachers,55,1
2026-03,2411 Early Childhood (Pre-primary School) Teachers,60,1
2026-03,2411 Early Childhood (Pre-primary School) Teachers,50,2
2026-03,2611 ICT Business and Systems Analysts,65,2
2026-03,2611 ICT Business and Systems Analysts,75,1
2026-03,2611 ICT Business and Systems Analysts,70,3
2026-03,2611 ICT Business and Systems Analysts,80,2
2026-03,2611 ICT Business and Systems Analysts,95,6
2026-03,2611 ICT Business and Systems Analysts,90,10
2026-03,2611 ICT Business and Systems Analysts,85,5
2026-03,2611 ICT Business and Systems Analysts,100,2
2026-03,2211 Accountants,65,1
2026-03,2211 Accountants,75,4
2026-03,2211 Accountants,95,1
2026-03,2211 Accountants,90,2
2026-03,2211 Accountants,85,2
2026-03,"2621 Database and Systems Administrators, and ICT Security Specialists",95,3
2026-03,"2621 Database and Systems Administrators, and ICT Security Specialists",90,4
2026-03,"2621 Database and Systems Administrators, and ICT Security Specialists",85,4
2026-03,"2621 Database and Systems Administrators, and ICT Security Specialists",100,3
2026-03,"2621 Database and Systems Administrators, and ICT Security Specialists",105,1
2026-03,"2212 Auditors, Company Secretaries and Corporate Treasurers",75,1
2026-03,"2212 Auditors, Company Secretaries and Corporate Treasurers",80,1
2026-03,"2212 Auditors, Company Secretaries and Corporate Treasurers",85,2
2026-03,2345 Life Scientists,65,1
2026-03,2345 Life Scientists,80,1
2026-03,2345 Life Scientists,90,1
2026-03,"2335 Industrial, Mechanical and Production Engineers",65,2
2026-03,"2335 Industrial, Mechanical and Production Engineers",75,3
2026-03,"2335 Industrial, Mechanical and Production Engineers",70,4
2026-03,"2335 Industrial, Mechanical and Production Engineers",80,6
2026-03,"2335 Industrial, Mechanical and Production Engineers",95,1
2026-03,"2335 Industrial, Mechanical and Production Engineers",90,6
2026-03,"2335 Industrial, Mechanical and Production Engineers",85,3
2026-03,"2335 Industrial, Mechanical and Production Engineers",100,2
2026-03,2339 Other Engineering Professionals,70,1
2026-03,2339 Other Engineering Professionals,80,3
2026-03,2339 Other Engineering Professionals,95,1
2026-03,2339 Other Engineering Professionals,90,3
2026-03,2339 Other Engineering Professionals,85,2
2026-03,2339 Other Engineering Professionals,100,1
2026-03,2341 Agricultural and Forestry Scientists,80,1
2026-03,2544 Registered Nurses,65,16
2026-03,2544 Registered Nurses,75,38
2026-03,2544 Registered Nurses,70,29
2026-03,2544 Registered Nurses,80,19
2026-03,2544 Registered Nurses,90,2
2026-03,2544 Registered Nurses,85,11
2026-03,2544 Registered Nurses,60,5
2026-03,3513 Chefs,65,3
2026-03,3513 Chefs,75,2
2026-03,3513 Chefs,70,6
2026-03,3513 Chefs,90,2
2026-03,3513 Chefs,85,3
2026-03,3513 Chefs,55,2
2026-03,3513 Chefs,60,5
2026-03,3513 Chefs,50,2
2026-03,2334 Electronics Engineers,80,1
2026-03,2334 Electronics Engineers,95,1
2026-03,2334 Electronics Engineers,85,1
2026-03,2334 Electronics Engineers,60,1
2026-03,3232 Metal Fitters and Machinists,65,1
2026-03,3232 Metal Fitters and Machinists,75,1
2026-03,3232 Metal Fitters and Machinists,80,1
2026-03,3232 Metal Fitters and Machinists,55,1
2026-03,3232 Metal Fitters and Machinists,60,3
2026-03,2631 Computer Network Professionals,80,2
2026-03,2631 Computer Network Professionals,95,1
2026-03,2631 Computer Network Professionals,100,2
2026-03,"2342 Chemists, and Food and Wine Scientists",65,1
2026-03,"2342 Chemists, and Food and Wine Scientists",85,1
2026-03,2713 Solicitors,90,1
2026-03,2331 Chemical and Materials Engineers,80,1
2026-03,2331 Chemical and Materials Engineers,90,1
2026-03,2333 Electrical Engineers,65,2
2026-03,2333 Electrical Engineers,95,2
2026-03,2333 Electrical Engineers,90,2
2026-03,2333 Electrical Engineers,85,8
2026-03,2321 Architects and Landscape Architects,75,5
2026-03,2321 Architects and Landscape Architects,70,1
2026-03,2321 Architects and Landscape Architects,80,2
2026-03,2321 Architects and Landscape Architects,95,1
2026-03,2321 Architects and Landscape Architects,85,2
2026-03,2531 General Practitioners and Resident Medical officers,65,3
2026-03,2531 General Practitioners and Resident Medical officers,75,7
2026-03,2531 General Practitioners and Resident Medical officers,70,2
2026-03,2531 General Practitioners and Resident Medical officers,80,7
2026-03,2531 General Practitioners and Resident Medical officers,90,4
2026-03,2531 General Practitioners and Resident Medical officers,85,8
2026-03,2247 Management and Organisation Analysts,80,1
2026-03,2347 Veterinarians,70,1
2026-03,2347 Veterinarians,85,3
2026-03,2414 Secondary School Teachers,65,5
2026-03,2414 Secondary School Teachers,75,4
2026-03,2414 Secondary School Teachers,70,8
2026-03,2414 Secondary School Teachers,80,13
2026-03,2414 Secondary School Teachers,60,1
2026-03,1341 Child Care Centre Managers,80,1
2026-03,"2241 Actuaries, Mathematicians and Statisticians",80,1
2026-03,"2241 Actuaries, Mathematicians and Statisticians",85,1
2026-03,2421 University Lecturers and Tutors,65,1
2026-03,2421 University Lecturers and Tutors,80,1
2026-03,2421 University Lecturers and Tutors,95,3
2026-03,2421 University Lecturers and Tutors,90,4
2026-03,2421 University Lecturers and Tutors,85,3
2026-03,2421 University Lecturers and Tutors,100,1
2026-03,2633 Telecommunications Engineering Professionals,90,3
2026-03,1332 Engineering Managers,65,1
2026-03,3122 Civil Engineering Draftspersons and Technicians,75,10
2026-03,3122 Civil Engineering Draftspersons and Technicians,70,2
2026-03,3122 Civil Engineering Draftspersons and Technicians,80,3
2026-03,3122 Civil Engineering Draftspersons and Technicians,85,1
2026-03,3122 Civil Engineering Draftspersons and Technicians,60,1
2026-03,2322 Cartographers and Surveyors,75,1
2026-03,2322 Cartographers and Surveyors,70,2
2026-03,2322 Cartographers and Surveyors,85,1
2026-03,2245 Land Economists and Valuers,75,1
2026-03,2336 Mining Engineers,75,1
2026-03,2612 Multimedia Specialists and Web Developers,90,2
2026-03,3223 Structural Steel and Welding Trades Workers,75,2
2026-03,3223 Structural Steel and Welding Trades Workers,70,2
2026-03,3223 Structural Steel and Welding Trades Workers,60,2
2026-03,1331 Construction Managers,65,2
2026-03,1331 Construction Managers,75,2
2026-03,1331 Construction Managers,70,4
2026-03,1331 Construction Managers,80,4
2026-03,1331 Construction Managers,95,1
2026-03,1331 Construction Managers,85,4
2026-03,1331 Construction Managers,60,1
2026-03,2343 Environmental Scientists,75,1
2026-03,2343 Environmental Scientists,90,1
2026-03,2343 Environmental Scientists,85,1
2026-03,3132 Telecommunications Technical Specialists,65,1
2026-03,3132 Telecommunications Technical Specialists,80,1
2026-03,3312 Carpenters and Joiners,65,18
2026-03,3312 Carpenters and Joiners,75,3
2026-03,3312 Carpenters and Joiners,70,11
2026-03,3312 Carpenters and Joiners,80,1
2026-03,3312 Carpenters and Joiners,85,1
2026-03,3312 Carpenters and Joiners,55,7
2026-03,3312 Carpenters and Joiners,60,18
2026-03,3312 Carpenters and Joiners,50,2
2026-03,2725 Social Workers,65,2
2026-03,2725 Social Workers,75,8
2026-03,2725 Social Workers,70,3
2026-03,2725 Social Workers,80,5
2026-03,2725 Social Workers,85,1
2026-03,3322 Painting Trades Workers,65,14
2026-03,3322 Painting Trades Workers,75,6
2026-03,3322 Painting Trades Workers,70,14
2026-03,3322 Painting Trades Workers,80,5
2026-03,3322 Painting Trades Workers,85,1
2026-03,3322 Painting Trades Workers,55,9
2026-03,3322 Painting Trades Workers,60,8
2026-03,3322 Painting Trades Workers,50,4
2026-03,3423 Electronics Trades Workers,65,1
2026-03,3423 Electronics Trades Workers,75,1
2026-03,3423 Electronics Trades Workers,55,1
2026-03,3941 Cabinetmakers,65,2
2026-03,3941 Cabinetmakers,70,1
2026-03,3941 Cabinetmakers,60,1
2026-03,3941 Cabinetmakers,50,1
2026-03,3311 Bricklayers and Stonemasons,65,2
2026-03,3311 Bricklayers and Stonemasons,70,2
2026-03,3311 Bricklayers and Stonemasons,80,1
2026-03,3311 Bricklayers and Stonemasons,55,1
2026-03,1342 Health and Welfare Services Managers,80,1
2026-03,2539 Other Medical Practitioners,65,2
2026-03,2539 Other Medical Practitioners,75,2
2026-03,2539 Other Medical Practitioners,80,3
2026-03,2539 Other Medical Practitioners,90,2
2026-03,2539 Other Medical Practitioners,85,4
2026-03,3411 Electricians,65,10
2026-03,3411 Electricians,75,2
2026-03,3411 Electricians,70,2
2026-03,3411 Electricians,60,4
2026-03,3411 Electricians,50,1
2026-03,2525 Physiotherapists,65,1
2026-03,2525 Physiotherapists,75,3
2026-03,2525 Physiotherapists,70,3
2026-03,2525 Physiotherapists,80,6
2026-03,2525 Physiotherapists,85,2
2026-03,2512 Medical Imaging Professionals,65,2
2026-03,2512 Medical Imaging Professionals,75,2
2026-03,2512 Medical Imaging Professionals,70,2
2026-03,2512 Medical Imaging Professionals,80,1
2026-03,2512 Medical Imaging Professionals,90,1
2026-03,2527 Speech Professionals and Audiologists,65,2
2026-03,2527 Speech Professionals and Audiologists,75,5
2026-03,2524 Occupational Therapists,65,1
